"Username","Trial","Condition.Description","Stimuli.Cue","Procedure.Trial.Type","affordance_parsed","affordance_corrected"
"5b0d0beed282ff00015b9972",11,"Version 1","thong","BOI","grab","grab"
"5b0d0beed282ff00015b9972",11,"Version 1","thong","BOI","cook","cook"
"5b0d0beed282ff00015b9972",11,"Version 1","thong","BOI","separate","separate"
"5b0d0beed282ff00015b9972",11,"Version 1","thong","BOI","flip","flip"
"5b0d0beed282ff00015b9972",11,"Version 1","thong","BOI","turn","turn"
"5b0d0beed282ff00015b9972",12,"Version 1","virgin","BOI","oil","oil"
"5b0d0beed282ff00015b9972",12,"Version 1","virgin","BOI","dip","dip"
"5b0d0beed282ff00015b9972",12,"Version 1","virgin","BOI","cook","cook"
"5b0d0beed282ff00015b9972",12,"Version 1","virgin","BOI","sear","sear"
"5b0d0beed282ff00015b9972",12,"Version 1","virgin","BOI","grill","grill"
"5b0d0beed282ff00015b9972",12,"Version 1","virgin","BOI","bake","bake"
"5b0d0beed282ff00015b9972",13,"Version 1","tampon","BOI","period","period"
"5b0d0beed282ff00015b9972",13,"Version 1","tampon","BOI","toilet paper","toilet paper"
"5b0d0beed282ff00015b9972",14,"Version 1","newlywed","BOI","talk","talk"
"5b0d0beed282ff00015b9972",14,"Version 1","newlywed","BOI","joke","joke"
"5b0d0beed282ff00015b9972",14,"Version 1","newlywed","BOI","travel with","travel with"
"5b0d0beed282ff00015b9972",14,"Version 1","newlywed","BOI","phone","phone"
"5b0d0beed282ff00015b9972",15,"Version 1","plaintiff","BOI","sue","sue"
"5b0d0beed282ff00015b9972",15,"Version 1","plaintiff","BOI","talk","talk"
"5b0d0beed282ff00015b9972",15,"Version 1","plaintiff","BOI","ask","ask"
"5b0d0beed282ff00015b9972",16,"Version 1","mitt","BOI","wear","wear"
"5b0d0beed282ff00015b9972",16,"Version 1","mitt","BOI","play","play"
"5b0d0beed282ff00015b9972",16,"Version 1","mitt","BOI","warm hands","warm hands"
"5b0d0beed282ff00015b9972",17,"Version 1","velvet","BOI","touch","touch"
"5b0d0beed282ff00015b9972",17,"Version 1","velvet","BOI","wear","wear"
"5b0d0beed282ff00015b9972",17,"Version 1","velvet","BOI","show off","show off"
"5b0d0beed282ff00015b9972",17,"Version 1","velvet","BOI","create","create"
"5b0d0beed282ff00015b9972",17,"Version 1","velvet","BOI","sew","sew"
"5b0d0beed282ff00015b9972",18,"Version 1","cattle","BOI","feed","feed"
"5b0d0beed282ff00015b9972",18,"Version 1","cattle","BOI","pet","pet"
"5b0d0beed282ff00015b9972",18,"Version 1","cattle","BOI","count","count"
"5b0d0beed282ff00015b9972",18,"Version 1","cattle","BOI","consume","consume"
"5b0d0beed282ff00015b9972",18,"Version 1","cattle","BOI","milk","milk"
"5b0d0beed282ff00015b9972",19,"Version 1","sheep","BOI","sheer","sheer"
"5b0d0beed282ff00015b9972",19,"Version 1","sheep","BOI","pet","pet"
"5b0d0beed282ff00015b9972",19,"Version 1","sheep","BOI","consume","consume"
"5b0d0beed282ff00015b9972",20,"Version 1","panhandler","BOI","give","give"
"5b0d0beed282ff00015b9972",20,"Version 1","panhandler","BOI","ignore","ignore"
"5b0d0beed282ff00015b9972",20,"Version 1","panhandler","BOI","talk to","talk to"
"5b0d0beed282ff00015b9972",21,"Version 1","tonic","BOI","drink","drink"
"5b0d0beed282ff00015b9972",21,"Version 1","tonic","BOI","mix","mix"
"5b0d0beed282ff00015b9972",21,"Version 1","tonic","BOI","sip","sip"
"5b0d0beed282ff00015b9972",22,"Version 1","polyester","BOI","wear","wear"
"5b0d0beed282ff00015b9972",22,"Version 1","polyester","BOI","touch","touch"
"5b0d0beed282ff00015b9972",22,"Version 1","polyester","BOI","create","create"
"5b0d0beed282ff00015b9972",22,"Version 1","polyester","BOI","sew","sew"
"5b0d0beed282ff00015b9972",23,"Version 1","ham","BOI","eat","eat"
"5b0d0beed282ff00015b9972",23,"Version 1","ham","BOI","cook","cook"
"5b0d0beed282ff00015b9972",23,"Version 1","ham","BOI","grill","grill"
"5b0d0beed282ff00015b9972",23,"Version 1","ham","BOI","bake","bake"
"5b0d0beed282ff00015b9972",24,"Version 1","paperback","BOI","read","read"
"5b0d0beed282ff00015b9972",24,"Version 1","paperback","BOI","trade","trade"
"5b0d0beed282ff00015b9972",24,"Version 1","paperback","BOI","lend","lend"
"5b0d0beed282ff00015b9972",24,"Version 1","paperback","BOI","borrow","borrow"
"5b0d0beed282ff00015b9972",24,"Version 1","paperback","BOI","write on","write on"
"5b0d0beed282ff00015b9972",25,"Version 1","timber","BOI","build","build"
"5b0d0beed282ff00015b9972",25,"Version 1","timber","BOI","saw","saw"
"5b0d0beed282ff00015b9972",25,"Version 1","timber","BOI","attach","attach"
"5b0d0beed282ff00015b9972",26,"Version 1","pigtail","BOI","pull","pull"
"5b0d0beed282ff00015b9972",26,"Version 1","pigtail","BOI","cut","cut"
"5b0d0beed282ff00015b9972",26,"Version 1","pigtail","BOI","touch","touch"
"5b0d0beed282ff00015b9972",26,"Version 1","pigtail","BOI","tie","tie"
"5b0d0beed282ff00015b9972",27,"Version 1","cross","BOI","look","look"
"5b0d0beed282ff00015b9972",27,"Version 1","cross","BOI","touch","touch"
"5b0d0beed282ff00015b9972",28,"Version 1","cardigan","BOI","wear","wear"
"5b0d0beed282ff00015b9972",28,"Version 1","cardigan","BOI","show off","show off"
"5b0d0beed282ff00015b9972",28,"Version 1","cardigan","BOI","warm yourself","warm yourself"
"5b0d0beed282ff00015b9972",29,"Version 1","bully","BOI","punch","punch"
"5b0d0beed282ff00015b9972",29,"Version 1","bully","BOI","ignore","ignore"
"5b0d0beed282ff00015b9972",29,"Version 1","bully","BOI","report","report"
"5b0d0beed282ff00015b9972",29,"Version 1","bully","BOI","join","join"
"5b0d0beed282ff00015b9972",30,"Version 1","turbin","BOI","wear for traditional reasons","wear for traditional reasons"
"5b0d0beed282ff00015b9972",30,"Version 1","turbin","BOI","warmth for head","warmth for head"
"5b0d0beed282ff00015b9972",31,"Version 1","jurist","BOI","convince","convince"
"5b0d0beed282ff00015b9972",31,"Version 1","jurist","BOI","speak to","speak to"
"5b0d0beed282ff00015b9972",31,"Version 1","jurist","BOI","argue with","argue with"
"5b0d0beed282ff00015b9972",32,"Version 1","stall","BOI","sit inside","sit inside"
"5b0d0beed282ff00015b9972",32,"Version 1","stall","BOI","wait inside","wait inside"
"5b0d0beed282ff00015b9972",32,"Version 1","stall","BOI","use chair for sitting","use chair for sitting"
"5b0d0beed282ff00015b9972",33,"Version 1","nylon","BOI","wear","wear"
"5b0d0beed282ff00015b9972",33,"Version 1","nylon","BOI","use it to hide marks","use it to hide marks"
"5b0d0beed282ff00015b9972",34,"Version 1","leather","BOI","wear","wear"
"5b0d0beed282ff00015b9972",34,"Version 1","leather","BOI","show off","show off"
"5b0d0beed282ff00015b9972",34,"Version 1","leather","BOI","use as bag","use as bag"
"5b0d0beed282ff00015b9972",35,"Version 1","dude","BOI","talk to","talk to"
"5b0d0beed282ff00015b9972",35,"Version 1","dude","BOI","hang out with","hang out with"
"5b0d0beed282ff00015b9972",35,"Version 1","dude","BOI","go for drinks with","go for drinks with"
"5b0d0beed282ff00015b9972",35,"Version 1","dude","BOI","joke along with","joke along with"
"5b0d0beed282ff00015b9972",36,"Version 1","tiller","BOI","break up dirt","break up dirt"
"5b0d0beed282ff00015b9972",36,"Version 1","tiller","BOI","get garden ready","get garden ready"
"5b0d0beed282ff00015b9972",36,"Version 1","tiller","BOI","plant seeds","plant seeds"
"5b0d0beed282ff00015b9972",37,"Version 1","pup","BOI","pet","pet"
"5b0d0beed282ff00015b9972",37,"Version 1","pup","BOI","talk to","talk to"
"5b0d0beed282ff00015b9972",37,"Version 1","pup","BOI","feed","feed"
"5b0d0beed282ff00015b9972",37,"Version 1","pup","BOI","play with","play with"
"5b0d0beed282ff00015b9972",37,"Version 1","pup","BOI","walk with","walk with"
"5b0d0beed282ff00015b9972",38,"Version 1","motor","BOI","turn on","turn on"
"5b0d0beed282ff00015b9972",38,"Version 1","motor","BOI","turn off","turn off"
"5b0d0beed282ff00015b9972",38,"Version 1","motor","BOI","use to start machines","use to start machines"
"5b0d0beed282ff00015b9972",39,"Version 1","apparatus","BOI","store liquid in","store liquid in"
"5b0d0beed282ff00015b9972",39,"Version 1","apparatus","BOI","heat up","heat up"
"5b0d0beed282ff00015b9972",39,"Version 1","apparatus","BOI","examine","examine"
"5b0d0beed282ff00015b9972",39,"Version 1","apparatus","BOI","document how it reacts","document how it reacts"
"5b0d0beed282ff00015b9972",40,"Version 1","rat","BOI","kill","kill"
"5b0d0beed282ff00015b9972",40,"Version 1","rat","BOI","pet","pet"
"5b0d0beed282ff00015b9972",40,"Version 1","rat","BOI","watch","watch"
"5c4592d7f608210001a4b0a8",11,"Version 1","pigtail","BOI","pull","pull"
"5c4592d7f608210001a4b0a8",11,"Version 1","pigtail","BOI","combine with another pigtail","combine with another pigtail"
"5c4592d7f608210001a4b0a8",11,"Version 1","pigtail","BOI","weave thread through","weave thread through"
"5c4592d7f608210001a4b0a8",11,"Version 1","pigtail","BOI","to escape a tower","to escape a tower"
"5c4592d7f608210001a4b0a8",12,"Version 1","thong","BOI","to wear","to wear"
"5c4592d7f608210001a4b0a8",12,"Version 1","thong","BOI","to use as a catapult","to use as a catapult"
"5c4592d7f608210001a4b0a8",12,"Version 1","thong","BOI","to wear on your head as a scrunchie","to wear on your head as a scrunchie"
"5c4592d7f608210001a4b0a8",13,"Version 1","velvet","BOI","to stroke","to stroke"
