Username,ID,ExperimentName,Session,Trial,Date,TimeDif,"Condition Number","Stimuli File","Order File","Condition Description","Condition Notes",Stimuli*Cue,Stimuli*Answer,Stimuli*Shuffle,"Stimuli*Stimuli Notes",Stimuli*Value,Procedure*Item,"Procedure*Trial Type","Procedure*Max Time","Procedure*Min Time",Procedure*Text,"Procedure*Procedure Notes",Procedure*Shuffle,Response*RT,Response*Response,Response*Accuracy,Response*RTfirst,Response*RTlast,Response*strictAcc,Response*lenientAcc,Response*focus,Response*JOL,Response*Focus
J00711093_jbt,xaxxy1thah,"Affordance Norms_South Alabama",1,1,2022-11-09T22:04:14+00:00,15.253352880478,53,"updated stim.csv",Version53.csv,"Version 53","List 53",,,,,,0,Instruct,-,10,"In this section, you will be presented with a series of objects. Please name as many possible uses for this object as you can think of by typing them in the box below each object.",,Instruct1,14904,,,-1,-1,,,,,1
J00711093_jbt,xaxxy1thah,"Affordance Norms_South Alabama",1,2,2022-11-09T22:04:27+00:00,13.209336042404,53,"updated stim.csv",Version53.csv,"Version 53","List 53",,,,,,0,Instruct,-,10,"Please keep in mind that a single object will have more than one use. For example, a ball can be thrown or can be bounced or even stepped on. When listing multiple uses for one object, please separate each use with a comma (i.e., thrown, bounced, stepped on)",,Instruct2,12925,,,-1,-1,,,,,1
J00711093_jbt,xaxxy1thah,"Affordance Norms_South Alabama",1,3,2022-11-09T22:04:34+00:00,6.6162939071655,53,"updated stim.csv",Version53.csv,"Version 53","List 53",,,,,,0,Instruct,-,-,"Before starting the experiment, you will complete a short practice sesstion. Press ENTER when you are ready to begin.",,Instruct3,6358,,,-1,-1,,,,,1
J00711093_jbt,xaxxy1thah,"Affordance Norms_South Alabama",1,4,2022-11-09T22:04:50+00:00,15.814601182938,53,"updated stim.csv",Version53.csv,"Version 53","List 53",spaghetti,,3003,6,2461,3004,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,n,15474,,,2627,14646,,,,"eat, slurp, food fight",1
J00711093_jbt,xaxxy1thah,"Affordance Norms_South Alabama",1,5,2022-11-09T22:05:04+00:00,14.358552932739,53,"updated stim.csv",Version53.csv,"Version 53","List 53",grain,,3004,5.217391304,1143,3005,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,n,14096,,,4104,10900,,,,"wheat, eat, ",1
J00711093_jbt,xaxxy1thah,"Affordance Norms_South Alabama",1,6,2022-11-09T22:05:15+00:00,10.618942022324,53,"updated stim.csv",Version53.csv,"Version 53","List 53",saucer,,3005,5.777777778,2249,3006,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,n,10312,,,4018,8733,,,,"create sauce",1
J00711093_jbt,xaxxy1thah,"Affordance Norms_South Alabama",1,7,2022-11-09T22:05:31+00:00,16.410135984421,53,"updated stim.csv",Version53.csv,"Version 53","List 53",paperwork,,3001,5.625,1866,3002,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,n,16135,,,1949,15729,,,,"turn in, complete, fill out, write out",1
J00711093_jbt,xaxxy1thah,"Affordance Norms_South Alabama",1,8,2022-11-09T22:06:05+00:00,33.787103891373,53,"updated stim.csv",Version53.csv,"Version 53","List 53",shortening,,3002,4.92,2358,3003,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,n,33474,,,5645,30876,,,,"baking, shortening a sentence, a word, your hair",1
J00711093_jbt,xaxxy1thah,"Affordance Norms_South Alabama",1,9,2022-11-09T22:06:07+00:00,2.2424070835114,53,"updated stim.csv",Version53.csv,"Version 53","List 53",,,,,,0,Instruct,-,-,"You have completed this section. Press ENTER to continue",,"Instruct 5",1963,,,-1,-1,,,,,1
J00711093_jbt,xaxxy1thah,"Affordance Norms_South Alabama",1,10,2022-11-09T22:06:22+00:00,15.266577959061,53,"updated stim.csv",Version53.csv,"Version 53","List 53",,,,,,0,Instruct,-,-,"You will now start the full experiment. Press ENTER when you are ready to begin.",,,14928,,,-1,-1,,,,,1
J00711093_jbt,xaxxy1thah,"Affordance Norms_South Alabama",1,11,2022-11-09T22:06:46+00:00,23.149180173874,53,"updated stim.csv",Version53.csv,"Version 53","List 53",trashcan,,1561,5.76,2765,1562,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,y,22774,,,1916,22484,,,,"throw away trash, place trash, empty out on garbage days",1
J00711093_jbt,xaxxy1thah,"Affordance Norms_South Alabama",1,12,2022-11-09T22:07:01+00:00,15.319257974625,53,"updated stim.csv",Version53.csv,"Version 53","List 53",ammunition,,1567,4.592592593,35,1568,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,y,15014,,,4952,13849,,,,"finding a way to battle, to fight",1
J00711093_jbt,xaxxy1thah,"Affordance Norms_South Alabama",1,13,2022-11-09T22:07:42+00:00,40.854615926743,53,"updated stim.csv",Version53.csv,"Version 53","List 53",you,,1590,5.52,2996,1591,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,y,40544,,,5054,39205,,,,"sentence, phrase, referring yourself, someone referring to you",1
J00711093_jbt,xaxxy1thah,"Affordance Norms_South Alabama",1,14,2022-11-09T22:08:21+00:00,39.530776977539,53,"updated stim.csv",Version53.csv,"Version 53","List 53",bodyguard,,1570,4.72,262,1571,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,y,39164,,,2148,38162,,,,"strong, someone who protects you, protects famous celebrities, protects buildings",1
J00711093_jbt,xaxxy1thah,"Affordance Norms_South Alabama",1,15,2022-11-09T22:08:34+00:00,12.629020929337,53,"updated stim.csv",Version53.csv,"Version 53","List 53",cashmere,,1586,4.875,450,1587,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,y,12264,,,4157,11006,,,,"something involving with cash",1
J00711093_jbt,xaxxy1thah,"Affordance Norms_South Alabama",1,16,2022-11-09T22:09:08+00:00,34.219191074371,53,"updated stim.csv",Version53.csv,"Version 53","List 53",planner,,1563,4.916666667,1988,1564,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,y,33679,,,2544,32819,,,,"create dates, add plans, keep your plans organized, remember your availabilities",1
J00711093_jbt,xaxxy1thah,"Affordance Norms_South Alabama",1,17,2022-11-09T22:09:44+00:00,35.752362012863,53,"updated stim.csv",Version53.csv,"Version 53","List 53",slipper,,1564,6.166666667,2417,1565,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,y,35415,,,3974,34918,,,,"protection for your feet, something babies use",1
