Username,ID,ExperimentName,Session,Trial,Date,TimeDif,"Condition Number","Stimuli File","Order File","Condition Description","Condition Notes",Stimuli*Cue,Stimuli*Answer,Stimuli*Shuffle,"Stimuli*Stimuli Notes",Stimuli*Value,Stimuli*Rand,Procedure*Item,"Procedure*Trial Type","Procedure*Max Time","Procedure*Min Time",Procedure*Text,"Procedure*Procedure Notes",Procedure*Shuffle,Response*RT,Response*Response,Response*Accuracy,Response*RTfirst,Response*RTlast,Response*strictAcc,Response*lenientAcc,Response*focus,Response*JOL,Response*Focus
5dcfdf58e08a360e6c092e33,5j3u4a5sti,"Affordance Norms_Prolific",1,1,2023-05-09T20:19:58+00:00,25.83944106102,41,"updated stim.csv",Version41.csv,"Version 41","List 41",,,,,,,0,Instruct,-,10,"In this section, you will be presented with a series of objects. Please name as many possible uses for this object as you can think of by typing them in the box below each object.",,Instruct1,25477,,,-1,-1,,,,,1
5dcfdf58e08a360e6c092e33,5j3u4a5sti,"Affordance Norms_Prolific",1,2,2023-05-09T20:20:11+00:00,13.682557106018,41,"updated stim.csv",Version41.csv,"Version 41","List 41",,,,,,,0,Instruct,-,10,"Please keep in mind that a single object will have more than one use. For example, a ball can be thrown or can be bounced or even stepped on. When listing multiple uses for one object, please separate each use with a comma (i.e., thrown, bounced, stepped on)",,Instruct2,13133,,,-1,-1,,,,,1
5dcfdf58e08a360e6c092e33,5j3u4a5sti,"Affordance Norms_Prolific",1,3,2023-05-09T20:20:16+00:00,4.617684841156,41,"updated stim.csv",Version41.csv,"Version 41","List 41",,,,,,,0,Instruct,-,-,"Before starting the experiment, you will complete a short practice sesstion. Press ENTER when you are ready to begin.",,Instruct3,4042,,,-1,-1,,,,,1
5dcfdf58e08a360e6c092e33,5j3u4a5sti,"Affordance Norms_Prolific",1,4,2023-05-09T20:21:09+00:00,52.924331188202,41,"updated stim.csv",Version41.csv,"Version 41","List 41",shortening,,3002,4.92,2358,0.604328482,3003,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,n,52367,,,8811,48790,,,,"rope, cut, break, tie, chop, slice, burn, cut, saw, ",1
5dcfdf58e08a360e6c092e33,5j3u4a5sti,"Affordance Norms_Prolific",1,5,2023-05-09T20:21:49+00:00,40.358423948288,41,"updated stim.csv",Version41.csv,"Version 41","List 41",grain,,3004,5.217391304,1143,0.226863762,3005,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,n,39867,,,7014,38304,,,,"salt, sand, pinch, food, bread, oats, rice, wheat, fibre, barley",1
5dcfdf58e08a360e6c092e33,5j3u4a5sti,"Affordance Norms_Prolific",1,6,2023-05-09T20:22:47+00:00,58.054734945297,41,"updated stim.csv",Version41.csv,"Version 41","List 41",saucer,,3005,5.777777778,2249,0.304808074,3006,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,n,57581,,,6090,54387,,,,"eat, sip, cup, milk, biscuits, space, flying, frisbee, throw, roll, wash, tap, clean",1
5dcfdf58e08a360e6c092e33,5j3u4a5sti,"Affordance Norms_Prolific",1,7,2023-05-09T20:23:40+00:00,52.256087064743,41,"updated stim.csv",Version41.csv,"Version 41","List 41",spaghetti,,3003,6,2461,0.090379998,3004,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,n,51727,,,6062,49204,,,,"eat, slurp, cut, bolognese, pasta, italian, boil, cut, snip, slice, cook, vegetables, mince, noodles",1
5dcfdf58e08a360e6c092e33,5j3u4a5sti,"Affordance Norms_Prolific",1,8,2023-05-09T20:24:57+00:00,77.815062046051,41,"updated stim.csv",Version41.csv,"Version 41","List 41",paperwork,,3001,5.625,1866,0.124284162,3002,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,n,77126,,,3994,74974,,,,"write, print, read, book, flyer, poster, document, sign, read, confirm, date, legal, throw away, shred, scribble, cross out, burn, crumple",1
5dcfdf58e08a360e6c092e33,5j3u4a5sti,"Affordance Norms_Prolific",1,9,2023-05-09T20:25:01+00:00,3.1646389961243,41,"updated stim.csv",Version41.csv,"Version 41","List 41",,,,,,,0,Instruct,-,-,"You have completed this section. Press ENTER to continue",,"Instruct 5",2646,,,-1,-1,,,,,1
5dcfdf58e08a360e6c092e33,5j3u4a5sti,"Affordance Norms_Prolific",1,10,2023-05-09T20:25:03+00:00,2.5958998203278,41,"updated stim.csv",Version41.csv,"Version 41","List 41",,,,,,,0,Instruct,-,-,"You will now start the full experiment. Press ENTER when you are ready to begin.",,,1946,,,-1,-1,,,,,1
5dcfdf58e08a360e6c092e33,5j3u4a5sti,"Affordance Norms_Prolific",1,11,2023-05-09T20:26:31+00:00,87.786133050919,41,"updated stim.csv",Version41.csv,"Version 41","List 41",dildo,,1218,6.52173913,792,0.359697318,1219,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,y,87118,,,9417,84389,,,,"sex, vibrate, sit on, ride, bounce, suck, lick, gag, deep throat, hump, anal, slap, push, pull, tease, hit, poke",1
5dcfdf58e08a360e6c092e33,5j3u4a5sti,"Affordance Norms_Prolific",1,12,2023-05-09T20:27:48+00:00,76.7145819664,41,"updated stim.csv",Version41.csv,"Version 41","List 41",bulb,,1211,5.391304348,351,0.177968887,1212,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,y,76063,,,4855,70506,,,,"light, screw in, clip in, off, on, plant, grow, water, decoration, repair, reuse, battery",1
5dcfdf58e08a360e6c092e33,5j3u4a5sti,"Affordance Norms_Prolific",1,13,2023-05-09T20:30:16+00:00,148.30986809731,41,"updated stim.csv",Version41.csv,"Version 41","List 41",roommate,,1207,5.16,2189,0.700228299,1208,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,y,147584,,,8060,146423,,,,"friend, partner, family, lodger, tenant, chore, share responsibilities, clean, hoover, cook, watch tv, chat, talk, conversation, play games, study, relationship, friendship, date, go out with, spend time with, laugh, argue, love, like, hate, despair, frustrate, debate, joke, eat dinner with, time",1
5dcfdf58e08a360e6c092e33,5j3u4a5sti,"Affordance Norms_Prolific",1,14,2023-05-09T20:31:51+00:00,94.616317987442,41,"updated stim.csv",Version41.csv,"Version 41","List 41",gift,,1208,5.380952381,1102,0.119299181,1209,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,y,93908,,,9403,93127,,,,"give, receive, free, create, make, buy, personalise, generic, store brought, bespoke, wrap, unwrap, sell, keep, re-gift, get something in return, love, like, appreciation, ulterior motive, expensive, cheap",1
5dcfdf58e08a360e6c092e33,5j3u4a5sti,"Affordance Norms_Prolific",1,15,2023-05-09T20:33:05+00:00,74.740715026855,41,"updated stim.csv",Version41.csv,"Version 41","List 41",germ,,1220,4.333333333,1100,0.401387694,1221,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,y,74007,,,5545,72821,,,,"infect, breed, virus, illness, sickness, bacteria, immunity, spread, cough, sneeze, clean, disinfectant, multiply, evolve",1
5dcfdf58e08a360e6c092e33,5j3u4a5sti,"Affordance Norms_Prolific",1,16,2023-05-09T20:33:57+00:00,51.512888908386,41,"updated stim.csv",Version41.csv,"Version 41","List 41",calipers,,1204,4.666666667,403,0.126530189,1205,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,y,50920,,,26928,44564,,,,"measuring, hitting, using as a ruler",0.88
5dcfdf58e08a360e6c092e33,5j3u4a5sti,"Affordance Norms_Prolific",1,17,2023-05-09T20:35:22+00:00,85.134047031403,41,"updated stim.csv",Version41.csv,"Version 41","List 41",bridegroom,,1213,4.384615385,320,0.221741376,1214,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,y,84510,,,11643,76916,,,,"marry, divorce, enjoy, love, hate, vows, honeymoon, argue, joke, laugh, talk, make memories, take pictures, travel, raise a family, date, sex, partner",1
5dcfdf58e08a360e6c092e33,5j3u4a5sti,"Affordance Norms_Prolific",1,18,2023-05-09T20:37:02+00:00,100.03712010384,41,"updated stim.csv",Version41.csv,"Version 41","List 41",game,,1214,4.518518519,1071,0.724311599,1215,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,y,99365,,,3665,98356,,,,"watch, play, win, lose, take part in, support, referee, player, board game, computer game, sports game, ball, stick, bet, stakes, gamble, risk, cheat, trophy, runner up, team, solo, multiplayer, friends, tickets",1
5dcfdf58e08a360e6c092e33,5j3u4a5sti,"Affordance Norms_Prolific",1,19,2023-05-09T20:38:08+00:00,65.702750921249,41,"updated stim.csv",Version41.csv,"Version 41","List 41",brickwork,,1215,4.777777778,319,0.63034646,1216,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,y,65013,,,6232,63802,,,,"building, builder, mortar, cement, wall, throw, sit, break, smash, observe, make, patterns, measure, level, plan, project plan",1
5dcfdf58e08a360e6c092e33,5j3u4a5sti,"Affordance Norms_Prolific",1,20,2023-05-09T20:39:12+00:00,64.566642999649,41,"updated stim.csv",Version41.csv,"Version 41","List 41",broach,,1228,5.041666667,326,0.873476961,1229,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,y,63829,,,25243,61329,,,,"talk, discuss, raise, argue, text, email, face time, video call, opinion, debate, shout, whisper, conversation",0.889
5dcfdf58e08a360e6c092e33,5j3u4a5sti,"Affordance Norms_Prolific",1,21,2023-05-09T20:40:17+00:00,64.598655939102,41,"updated stim.csv",Version41.csv,"Version 41","List 41",cologne,,1222,5.541666667,604,0.545252119,1223,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,y,63649,,,2468,57589,,,,"spray, tap, wipe, smell, sniff, share, spill, look at, buy,advise, steal, borrow",1
5dcfdf58e08a360e6c092e33,5j3u4a5sti,"Affordance Norms_Prolific",1,22,2023-05-09T20:41:14+00:00,57.28325510025,41,"updated stim.csv",Version41.csv,"Version 41","List 41",mammal,,1224,5.291666667,1585,0.612894163,1225,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,y,56742,,,4160,52638,,,,"animal, walk, run, fly, swim, jump, food, prey, circle of life, zoo, wild, farm, ",1
