"Username","Trial","Condition.Description","Stimuli.Cue","Procedure.Trial.Type","affordance_parsed","affordance_corrected"
"5516e759fdf99b17c37119d5",11,"Version 20","breasts","BOI","chicken","chicken"
"5516e759fdf99b17c37119d5",11,"Version 20","breasts","BOI","women","women"
"5516e759fdf99b17c37119d5",12,"Version 20","buddy","BOI","friend","friend"
"5516e759fdf99b17c37119d5",13,"Version 20","skittle","BOI","bowling","bowling"
"5516e759fdf99b17c37119d5",13,"Version 20","skittle","BOI","sweet","sweet"
"5516e759fdf99b17c37119d5",14,"Version 20","pastry","BOI","sweet","sweet"
"5516e759fdf99b17c37119d5",14,"Version 20","pastry","BOI","savoury","savory"
"5516e759fdf99b17c37119d5",14,"Version 20","pastry","BOI","pie","pie"
"5516e759fdf99b17c37119d5",15,"Version 20","flapjack","BOI","snack","snack"
"5516e759fdf99b17c37119d5",15,"Version 20","flapjack","BOI","breakfast","breakfast"
"5516e759fdf99b17c37119d5",17,"Version 20","seedling","BOI","plant","plant"
"5516e759fdf99b17c37119d5",17,"Version 20","seedling","BOI","grow","grow"
"5516e759fdf99b17c37119d5",18,"Version 20","cocoa","BOI","buns","buns"
"5516e759fdf99b17c37119d5",18,"Version 20","cocoa","BOI","cake","cake"
"5516e759fdf99b17c37119d5",18,"Version 20","cocoa","BOI","drink","drink"
"5516e759fdf99b17c37119d5",19,"Version 20","smock","BOI","dress","dress"
"5516e759fdf99b17c37119d5",19,"Version 20","smock","BOI","pinnie","an"
"5516e759fdf99b17c37119d5",20,"Version 20","firewood","BOI","burn","burn"
"5516e759fdf99b17c37119d5",20,"Version 20","firewood","BOI","dry","dry"
"5516e759fdf99b17c37119d5",20,"Version 20","firewood","BOI","ornamental","ornamental"
"5516e759fdf99b17c37119d5",21,"Version 20","craftsman","BOI","worker","worker"
"5516e759fdf99b17c37119d5",21,"Version 20","craftsman","BOI","wood","wood"
"5516e759fdf99b17c37119d5",21,"Version 20","craftsman","BOI","skill","skill"
"5516e759fdf99b17c37119d5",22,"Version 20","dinner","BOI","eat","eat"
"5516e759fdf99b17c37119d5",22,"Version 20","dinner","BOI","meal","meal"
"5516e759fdf99b17c37119d5",23,"Version 20","stepladder","BOI","short","short"
"5516e759fdf99b17c37119d5",23,"Version 20","stepladder","BOI","higher","higher"
"5516e759fdf99b17c37119d5",23,"Version 20","stepladder","BOI","reach","reach"
"5516e759fdf99b17c37119d5",24,"Version 20","obstetrician","BOI","dr","an"
"5516e759fdf99b17c37119d5",24,"Version 20","obstetrician","BOI","hospital","hospital"
"5516e759fdf99b17c37119d5",25,"Version 20","sedan","BOI","car","car"
"5516e759fdf99b17c37119d5",25,"Version 20","sedan","BOI","van","van"
"5516e759fdf99b17c37119d5",26,"Version 20","antennae","BOI","television","television"
"5516e759fdf99b17c37119d5",26,"Version 20","antennae","BOI","radio","radio"
"5516e759fdf99b17c37119d5",27,"Version 20","instructor","BOI","driving","driving"
"5516e759fdf99b17c37119d5",27,"Version 20","instructor","BOI","skill","skill"
"5516e759fdf99b17c37119d5",27,"Version 20","instructor","BOI","work","work"
"5516e759fdf99b17c37119d5",28,"Version 20","shack","BOI","shed","shed"
"5516e759fdf99b17c37119d5",28,"Version 20","shack","BOI","storage","storage"
"5516e759fdf99b17c37119d5",29,"Version 20","tambourine","BOI","shake","shake"
"5516e759fdf99b17c37119d5",29,"Version 20","tambourine","BOI","sound","sound"
"5516e759fdf99b17c37119d5",30,"Version 20","oilcloth","BOI","rag","rag"
"5516e759fdf99b17c37119d5",30,"Version 20","oilcloth","BOI","light","light"
"5516e759fdf99b17c37119d5",31,"Version 20","novel","BOI","book","book"
"5516e759fdf99b17c37119d5",31,"Version 20","novel","BOI","fun","fun"
"5516e759fdf99b17c37119d5",32,"Version 20","crosswalk","BOI","street","street"
"5516e759fdf99b17c37119d5",32,"Version 20","crosswalk","BOI","safe","safe"
"5516e759fdf99b17c37119d5",33,"Version 20","theatergoer","BOI","musical","musical"
"5516e759fdf99b17c37119d5",33,"Version 20","theatergoer","BOI","enjoyment","enjoyment"
"5516e759fdf99b17c37119d5",34,"Version 20","sketchbook","BOI","art","art"
"5516e759fdf99b17c37119d5",34,"Version 20","sketchbook","BOI","writing","writing"
"5516e759fdf99b17c37119d5",34,"Version 20","sketchbook","BOI","doodle","doodle"
"5516e759fdf99b17c37119d5",35,"Version 20","gem","BOI","diamond","diamond"
"5516e759fdf99b17c37119d5",35,"Version 20","gem","BOI","ring","ring"
"5516e759fdf99b17c37119d5",35,"Version 20","gem","BOI","jewellery","an"
"5516e759fdf99b17c37119d5",36,"Version 20","poinsettia","BOI","plant","plant"
"5516e759fdf99b17c37119d5",36,"Version 20","poinsettia","BOI","christmas","christmas"
"5516e759fdf99b17c37119d5",37,"Version 20","garage","BOI","car","car"
"5516e759fdf99b17c37119d5",37,"Version 20","garage","BOI","storage","storage"
"5516e759fdf99b17c37119d5",38,"Version 20","rodent","BOI","rat","rat"
"5516e759fdf99b17c37119d5",38,"Version 20","rodent","BOI","mouse","mouse"
"5516e759fdf99b17c37119d5",39,"Version 20","neurologist","BOI","brain","brain"
"5516e759fdf99b17c37119d5",39,"Version 20","neurologist","BOI","dr","an"
"5516e759fdf99b17c37119d5",40,"Version 20","jam","BOI","toast","toast"
"5516e759fdf99b17c37119d5",40,"Version 20","jam","BOI","cake","cake"
"5516e759fdf99b17c37119d5",40,"Version 20","jam","BOI","pudding","pudding"
"558fff05fdf99b3f7aada357",11,"Version 71","photocopier","BOI","to make copies","to make copies"
"558fff05fdf99b3f7aada357",11,"Version 71","photocopier","BOI","to scan items","to scan items"
"558fff05fdf99b3f7aada357",11,"Version 71","photocopier","BOI","to make printouts","to make printouts"
"558fff05fdf99b3f7aada357",12,"Version 71","chef","BOI","to cook food","to cook food"
"558fff05fdf99b3f7aada357",12,"Version 71","chef","BOI","to make tasting recommendations","to make tasting recommendations"
"558fff05fdf99b3f7aada357",12,"Version 71","chef","BOI","to cater","to cater"
"558fff05fdf99b3f7aada357",13,"Version 71","bagpipe","BOI","to play music","to play music"
"558fff05fdf99b3f7aada357",13,"Version 71","bagpipe","BOI","to welcome someone","to welcome someone"
"558fff05fdf99b3f7aada357",13,"Version 71","bagpipe","BOI","to keep traditions alive","to keep traditions alive"
"558fff05fdf99b3f7aada357",14,"Version 71","flannel","BOI","to use for warmth","to use for warmth"
"558fff05fdf99b3f7aada357",14,"Version 71","flannel","BOI","to make clothing","to make clothing"
"558fff05fdf99b3f7aada357",14,"Version 71","flannel","BOI","to make bedding","to make bedding"
"558fff05fdf99b3f7aada357",14,"Version 71","flannel","BOI","to make covers","to make covers"
"558fff05fdf99b3f7aada357",15,"Version 71","spool","BOI","to roll up string","to roll up string"
"558fff05fdf99b3f7aada357",15,"Version 71","spool","BOI","to roll up cables","to roll up cables"
"558fff05fdf99b3f7aada357",15,"Version 71","spool","BOI","to keep string-like objects tidy","to keep string-like objects tidy"
"558fff05fdf99b3f7aada357",16,"Version 71","forest","BOI","to preserve the ecosystem","to preserve the ecosystem"
"558fff05fdf99b3f7aada357",16,"Version 71","forest","BOI","for logging","for logging"
"558fff05fdf99b3f7aada357",16,"Version 71","forest","BOI","as housing for animals","as housing for animals"
"558fff05fdf99b3f7aada357",16,"Version 71","forest","BOI","as canopies for the sky","as canopies for the sky"
