"Item","Trial Type","Max Time","Min Time","Text","Procedure Notes","Shuffle"
0,"Instruct","-","10","In this section, you will be presented with a series of objects. Please name as many possible uses for this object as you can think of by typing them in the box below each object."," ","Instruct1"
0,"Instruct","-","10","Please keep in mind that a single object will have more than one use. For example, a ball can be thrown or can be bounced or even stepped on. When listing multiple uses for one object, please separate each use with a comma (i.e., thrown, bounced, stepped on)"," ","Instruct2"
0,"Instruct","-","-","Before starting the experiment, you will complete a short practice sesstion. Press ENTER when you are ready to begin."," ","Instruct3"
3002,"BOI","-","-",""," ","n"
3003,"BOI","-","-",""," ","n"
3004,"BOI","-","-",""," ","n"
3005,"BOI","-","-",""," ","n"
3006,"BOI","-","-",""," ","n"
0,"Instruct","-","-","You have completed this section. Press ENTER to continue"," ","Instruct 5"
0,"Instruct","-","-","You will now start the full experiment. Press ENTER when you are ready to begin."," ",""
1922,"BOI","-","-"," "," ","y"
1923,"BOI","-","-"," "," ","y"
1924,"BOI","-","-"," "," ","y"
1925,"BOI","-","-"," "," ","y"
1926,"BOI","-","-"," "," ","y"
1927,"BOI","-","-"," "," ","y"
1928,"BOI","-","-"," "," ","y"
1929,"BOI","-","-"," "," ","y"
1930,"BOI","-","-"," "," ","y"
1931,"BOI","-","-"," "," ","y"
1932,"BOI","-","-"," "," ","y"
1933,"BOI","-","-"," "," ","y"
1934,"BOI","-","-"," "," ","y"
1935,"BOI","-","-"," "," ","y"
1936,"BOI","-","-"," "," ","y"
1937,"BOI","-","-"," "," ","y"
1938,"BOI","-","-"," "," ","y"
1939,"BOI","-","-"," "," ","y"
1940,"BOI","-","-"," "," ","y"
1941,"BOI","-","-"," "," ","y"
1942,"BOI","-","-"," "," ","y"
1943,"BOI","-","-"," "," ","y"
1944,"BOI","-","-"," "," ","y"
1945,"BOI","-","-"," "," ","y"
1946,"BOI","-","-"," "," ","y"
1947,"BOI","-","-"," "," ","y"
1948,"BOI","-","-"," "," ","y"
1949,"BOI","-","-"," "," ","y"
1950,"BOI","-","-"," "," ","y"
1951,"BOI","-","-"," "," ","y"
0,"Instruct","","","You will now be asked a few questions about your experience today."," ","Instruct 4"
