Username,ID,ExperimentName,Session,Trial,Date,TimeDif,"Condition Number","Stimuli File","Order File","Condition Description","Condition Notes",Stimuli*Cue,Stimuli*Answer,Stimuli*Shuffle,"Stimuli*Stimuli Notes",Stimuli*Value,Stimuli*Rand,Procedure*Item,"Procedure*Trial Type","Procedure*Max Time","Procedure*Min Time",Procedure*Text,"Procedure*Procedure Notes",Procedure*Shuffle,Response*RT,Response*Response,Response*Accuracy,Response*RTfirst,Response*RTlast,Response*strictAcc,Response*lenientAcc,Response*focus,Response*JOL,Response*Focus
59142b45ef024b0001c54c33,v2uj23r116,"Affordance Norms_Prolific",1,1,2023-02-01T21:51:15+00:00,11.144623994827,67,"updated stim.csv",Version67.csv,"Version 67","List 67",,,,,,,0,Instruct,-,10,"In this section, you will be presented with a series of objects. Please name as many possible uses for this object as you can think of by typing them in the box below each object.",,Instruct1,10600,,,-1,-1,,,,,1
59142b45ef024b0001c54c33,v2uj23r116,"Affordance Norms_Prolific",1,2,2023-02-01T21:51:26+00:00,11.553620100021,67,"updated stim.csv",Version67.csv,"Version 67","List 67",,,,,,,0,Instruct,-,10,"Please keep in mind that a single object will have more than one use. For example, a ball can be thrown or can be bounced or even stepped on. When listing multiple uses for one object, please separate each use with a comma (i.e., thrown, bounced, stepped on)",,Instruct2,10843,,,-1,-1,,,,,1
59142b45ef024b0001c54c33,v2uj23r116,"Affordance Norms_Prolific",1,3,2023-02-01T21:51:31+00:00,4.8502948284149,67,"updated stim.csv",Version67.csv,"Version 67","List 67",,,,,,,0,Instruct,-,-,"Before starting the experiment, you will complete a short practice sesstion. Press ENTER when you are ready to begin.",,Instruct3,4414,,,-1,-1,,,,,1
59142b45ef024b0001c54c33,v2uj23r116,"Affordance Norms_Prolific",1,4,2023-02-01T21:51:53+00:00,21.915707111359,67,"updated stim.csv",Version67.csv,"Version 67","List 67",shortening,,3002,4.92,2358,0.604328482,3003,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,n,21248,,,4050,20432,,,,"quicker, simpler, easier, decrease",1
59142b45ef024b0001c54c33,v2uj23r116,"Affordance Norms_Prolific",1,5,2023-02-01T21:52:13+00:00,20.384754896164,67,"updated stim.csv",Version67.csv,"Version 67","List 67",grain,,3004,5.217391304,1143,0.226863762,3005,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,n,19703,,,3374,18148,,,,"eat, mash, grow, sew, crush",1
59142b45ef024b0001c54c33,v2uj23r116,"Affordance Norms_Prolific",1,6,2023-02-01T21:52:46+00:00,32.559549093246,67,"updated stim.csv",Version67.csv,"Version 67","List 67",saucer,,3005,5.777777778,2249,0.304808074,3006,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,n,31869,,,4006,19522,,,,"carry, hold, throw, fly, ",1
59142b45ef024b0001c54c33,v2uj23r116,"Affordance Norms_Prolific",1,7,2023-02-01T21:53:15+00:00,28.798379898071,67,"updated stim.csv",Version67.csv,"Version 67","List 67",paperwork,,3001,5.625,1866,0.124284162,3002,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,n,28076,,,2507,27012,,,,"write, copy, list, help, study",1
59142b45ef024b0001c54c33,v2uj23r116,"Affordance Norms_Prolific",1,8,2023-02-01T21:53:39+00:00,24.479238033295,67,"updated stim.csv",Version67.csv,"Version 67","List 67",spaghetti,,3003,6,2461,0.090379998,3004,BOI,-,-,"Please name all of the ways you could use this object. Keep in mind that one object can have many uses. Separate your responses with a comma.",,n,23798,,,2032,20685,,,,"eat, play, craft, tangle",1
59142b45ef024b0001c54c33,v2uj23r116,"Affordance Norms_Prolific",1,9,2023-02-01T21:53:42+00:00,2.9439511299133,67,"updated stim.csv",Version67.csv,"Version 67","List 67",,,,,,,0,Instruct,-,-,"You have completed this section. Press ENTER to continue",,"Instruct 5",2463,,,-1,-1,,,,,1
59142b45ef024b0001c54c33,v2uj23r116,"Affordance Norms_Prolific",1,10,2023-02-01T21:53:44+00:00,2.2779729366302,67,"updated stim.csv",Version67.csv,"Version 67","List 67",,,,,,,0,Instruct,-,-,"You will now start the full experiment. Press ENTER when you are ready to begin.",,,1847,,,-1,-1,,,,,1
