Item,Trial Type,Max Time,Min Time,Text,Procedure Notes,Shuffle
0,Instruct,-,10,"In this section, you will be presented with a series of objects. Please name as many possible uses for this object as you can think of by typing them in the box below each object.", ,Instruct1
0,Instruct,-,10,"Please keep in mind that a single object will have more than one use. For example, a ball can be thrown or can be bounced or even stepped on. When listing multiple uses for one object, please separate each use with a comma (i.e., thrown, bounced, stepped on)", ,Instruct2
0,Instruct,-,-,"Before starting the experiment, you will complete a short practice sesstion. Press ENTER when you are ready to begin.", ,Instruct3
632,BOI,-,-,, ,n
633,BOI,-,-,, ,n
634,BOI,-,-,, ,n
635,BOI,-,-,, ,n
636,BOI,-,-,, ,n
0,Instruct,-,-,You have completed this section. Press ENTER to continue, ,Instruct 5
0,Instruct,-,-,You will now start the full experiment. Press ENTER when you are ready to begin., ,
62,BOI,-,-, , ,y
63,BOI,-,-, , ,y
64,BOI,-,-, , ,y
65,BOI,-,-, , ,y
66,BOI,-,-, , ,y
67,BOI,-,-, , ,y
68,BOI,-,-, , ,y
69,BOI,-,-, , ,y
70,BOI,-,-, , ,y
71,BOI,-,-, , ,y
72,BOI,-,-, , ,y
73,BOI,-,-, , ,y
74,BOI,-,-, , ,y
75,BOI,-,-, , ,y
76,BOI,-,-, , ,y
77,BOI,-,-, , ,y
78,BOI,-,-, , ,y
79,BOI,-,-, , ,y
80,BOI,-,-, , ,y
81,BOI,-,-, , ,y
82,BOI,-,-, , ,y
83,BOI,-,-, , ,y
84,BOI,-,-, , ,y
85,BOI,-,-, , ,y
86,BOI,-,-, , ,y
87,BOI,-,-, , ,y
88,BOI,-,-, , ,y
89,BOI,-,-, , ,y
90,BOI,-,-, , ,y
91,BOI,-,-, , ,y
0,Instruct,,,You will now be asked a few questions about your experience today., ,Instruct 4
