Item,Trial Type,Max Time,Min Time,Text,Procedure Notes,Shuffle
0,Instruct,-,10,"In this section, you will be presented with a series of objects. Please name as many possible uses for this object as you can think of by typing them in the box below each object.", ,Instruct1
0,Instruct,-,10,"Please keep in mind that a single object will have more than one use. For example, a ball can be thrown or can be bounced or even stepped on. When listing multiple uses for one object, please separate each use with a comma (i.e., thrown, bounced, stepped on)", ,Instruct2
0,Instruct,-,-,"Before starting the experiment, you will complete a short practice sesstion. Press ENTER when you are ready to begin.", ,Instruct3
632,BOI,-,-,, ,n
633,BOI,-,-,, ,n
634,BOI,-,-,, ,n
635,BOI,-,-,, ,n
636,BOI,-,-,, ,n
0,Instruct,-,-,You have completed this section. Press ENTER to continue, ,Instruct 5
0,Instruct,-,-,You will now start the full experiment. Press ENTER when you are ready to begin., ,
332,BOI,-,-, , ,y
333,BOI,-,-, , ,y
334,BOI,-,-, , ,y
335,BOI,-,-, , ,y
336,BOI,-,-, , ,y
337,BOI,-,-, , ,y
338,BOI,-,-, , ,y
339,BOI,-,-, , ,y
340,BOI,-,-, , ,y
341,BOI,-,-, , ,y
342,BOI,-,-, , ,y
343,BOI,-,-, , ,y
344,BOI,-,-, , ,y
345,BOI,-,-, , ,y
346,BOI,-,-, , ,y
347,BOI,-,-, , ,y
348,BOI,-,-, , ,y
349,BOI,-,-, , ,y
350,BOI,-,-, , ,y
351,BOI,-,-, , ,y
352,BOI,-,-, , ,y
353,BOI,-,-, , ,y
354,BOI,-,-, , ,y
355,BOI,-,-, , ,y
356,BOI,-,-, , ,y
357,BOI,-,-, , ,y
358,BOI,-,-, , ,y
359,BOI,-,-, , ,y
360,BOI,-,-, , ,y
361,BOI,-,-, , ,y
0,Instruct,,,You will now be asked a few questions about your experience today., ,Instruct 4
