Item,Trial Type,Max Time,Min Time,Text,Procedure Notes,Shuffle
0,Instruct,-,10,"In this section, you will be presented with a series of objects. Please name as many possible uses for this object as you can think of by typing them in the box below each object.", ,Instruct1
0,Instruct,-,10,"Please keep in mind that a single object will have more than one use. For example, a ball can be thrown or can be bounced or even stepped on. When listing multiple uses for one object, please separate each use with a comma (i.e., thrown, bounced, stepped on)", ,Instruct2
0,Instruct,-,-,"Before starting the experiment, you will complete a short practice sesstion. Press ENTER when you are ready to begin.", ,Instruct3
632,BOI,-,-,, ,n
633,BOI,-,-,, ,n
634,BOI,-,-,, ,n
635,BOI,-,-,, ,n
636,BOI,-,-,, ,n
0,Instruct,-,-,You have completed this section. Press ENTER to continue, ,Instruct 5
0,Instruct,-,-,You will now start the full experiment. Press ENTER when you are ready to begin., ,
512,BOI,-,-, , ,y
513,BOI,-,-, , ,y
514,BOI,-,-, , ,y
515,BOI,-,-, , ,y
516,BOI,-,-, , ,y
517,BOI,-,-, , ,y
518,BOI,-,-, , ,y
519,BOI,-,-, , ,y
520,BOI,-,-, , ,y
521,BOI,-,-, , ,y
522,BOI,-,-, , ,y
523,BOI,-,-, , ,y
524,BOI,-,-, , ,y
525,BOI,-,-, , ,y
526,BOI,-,-, , ,y
527,BOI,-,-, , ,y
528,BOI,-,-, , ,y
529,BOI,-,-, , ,y
530,BOI,-,-, , ,y
531,BOI,-,-, , ,y
532,BOI,-,-, , ,y
533,BOI,-,-, , ,y
534,BOI,-,-, , ,y
535,BOI,-,-, , ,y
536,BOI,-,-, , ,y
537,BOI,-,-, , ,y
538,BOI,-,-, , ,y
539,BOI,-,-, , ,y
540,BOI,-,-, , ,y
541,BOI,-,-, , ,y
0,Instruct,,,You will now be asked a few questions about your experience today., ,Instruct 4
