Item,Trial Type,Max Time,Min Time,Text,Procedure Notes,Shuffle
0,Instruct,-,10,"In this section, you will be presented with a series of objects. Please name as many possible uses for this object as you can think of by typing them in the box below each object.", ,Instruct1
0,Instruct,-,10,"Please keep in mind that a single object will have more than one use. For example, a ball can be thrown or can be bounced or even stepped on. When listing multiple uses for one object, please separate each use with a comma (i.e., thrown, bounced, stepped on)", ,Instruct2
0,Instruct,-,-,"Before starting the experiment, you will complete a short practice sesstion. Press ENTER when you are ready to begin.", ,Instruct3
632,BOI,-,-,, ,n
633,BOI,-,-,, ,n
634,BOI,-,-,, ,n
635,BOI,-,-,, ,n
636,BOI,-,-,, ,n
0,Instruct,-,-,You have completed this section. Press ENTER to continue, ,Instruct 5
0,Instruct,-,-,You will now start the full experiment. Press ENTER when you are ready to begin., ,
452,BOI,-,-, , ,y
453,BOI,-,-, , ,y
454,BOI,-,-, , ,y
455,BOI,-,-, , ,y
456,BOI,-,-, , ,y
457,BOI,-,-, , ,y
458,BOI,-,-, , ,y
459,BOI,-,-, , ,y
460,BOI,-,-, , ,y
461,BOI,-,-, , ,y
462,BOI,-,-, , ,y
463,BOI,-,-, , ,y
464,BOI,-,-, , ,y
465,BOI,-,-, , ,y
466,BOI,-,-, , ,y
467,BOI,-,-, , ,y
468,BOI,-,-, , ,y
469,BOI,-,-, , ,y
470,BOI,-,-, , ,y
471,BOI,-,-, , ,y
472,BOI,-,-, , ,y
473,BOI,-,-, , ,y
474,BOI,-,-, , ,y
475,BOI,-,-, , ,y
476,BOI,-,-, , ,y
477,BOI,-,-, , ,y
478,BOI,-,-, , ,y
479,BOI,-,-, , ,y
480,BOI,-,-, , ,y
481,BOI,-,-, , ,y
0,Instruct,,,You will now be asked a few questions about your experience today., ,Instruct 4
