"Item","Trial Type","Max Time","Min Time","Text","Procedure Notes","Shuffle"
0,"Instruct","-","10","In this section, you will be presented with a series of objects. Please name as many possible uses for this object as you can think of by typing them in the box below each object."," ","Instruct1"
0,"Instruct","-","10","Please keep in mind that a single object will have more than one use. For example, a ball can be thrown or can be bounced or even stepped on. When listing multiple uses for one object, please separate each use with a comma (i.e., thrown, bounced, stepped on)"," ","Instruct2"
0,"Instruct","-","-","Before starting the experiment, you will complete a short practice sesstion. Press ENTER when you are ready to begin."," ","Instruct3"
3002,"BOI","-","-",""," ","n"
3003,"BOI","-","-",""," ","n"
3004,"BOI","-","-",""," ","n"
3005,"BOI","-","-",""," ","n"
3006,"BOI","-","-",""," ","n"
0,"Instruct","-","-","You have completed this section. Press ENTER to continue"," ","Instruct 5"
0,"Instruct","-","-","You will now start the full experiment. Press ENTER when you are ready to begin."," ",""
602,"BOI","-","-"," "," ","y"
603,"BOI","-","-"," "," ","y"
604,"BOI","-","-"," "," ","y"
605,"BOI","-","-"," "," ","y"
606,"BOI","-","-"," "," ","y"
607,"BOI","-","-"," "," ","y"
608,"BOI","-","-"," "," ","y"
609,"BOI","-","-"," "," ","y"
610,"BOI","-","-"," "," ","y"
611,"BOI","-","-"," "," ","y"
612,"BOI","-","-"," "," ","y"
613,"BOI","-","-"," "," ","y"
614,"BOI","-","-"," "," ","y"
615,"BOI","-","-"," "," ","y"
616,"BOI","-","-"," "," ","y"
617,"BOI","-","-"," "," ","y"
618,"BOI","-","-"," "," ","y"
619,"BOI","-","-"," "," ","y"
620,"BOI","-","-"," "," ","y"
621,"BOI","-","-"," "," ","y"
622,"BOI","-","-"," "," ","y"
623,"BOI","-","-"," "," ","y"
624,"BOI","-","-"," "," ","y"
625,"BOI","-","-"," "," ","y"
626,"BOI","-","-"," "," ","y"
627,"BOI","-","-"," "," ","y"
628,"BOI","-","-"," "," ","y"
629,"BOI","-","-"," "," ","y"
630,"BOI","-","-"," "," ","y"
631,"BOI","-","-"," "," ","y"
0,"Instruct","","","You will now be asked a few questions about your experience today."," ","Instruct 4"
