"Item","Trial Type","Max Time","Min Time","Text","Procedure Notes","Shuffle"
0,"Instruct","-","10","In this section, you will be presented with a series of objects. Please name as many possible uses for this object as you can think of by typing them in the box below each object."," ","Instruct1"
0,"Instruct","-","10","Please keep in mind that a single object will have more than one use. For example, a ball can be thrown or can be bounced or even stepped on. When listing multiple uses for one object, please separate each use with a comma (i.e., thrown, bounced, stepped on)"," ","Instruct2"
0,"Instruct","-","-","Before starting the experiment, you will complete a short practice sesstion. Press ENTER when you are ready to begin."," ","Instruct3"
3002,"BOI","-","-",""," ","n"
3003,"BOI","-","-",""," ","n"
3004,"BOI","-","-",""," ","n"
3005,"BOI","-","-",""," ","n"
3006,"BOI","-","-",""," ","n"
0,"Instruct","-","-","You have completed this section. Press ENTER to continue"," ","Instruct 5"
0,"Instruct","-","-","You will now start the full experiment. Press ENTER when you are ready to begin."," ",""
962,"BOI","-","-"," "," ","y"
963,"BOI","-","-"," "," ","y"
964,"BOI","-","-"," "," ","y"
965,"BOI","-","-"," "," ","y"
966,"BOI","-","-"," "," ","y"
967,"BOI","-","-"," "," ","y"
968,"BOI","-","-"," "," ","y"
969,"BOI","-","-"," "," ","y"
970,"BOI","-","-"," "," ","y"
971,"BOI","-","-"," "," ","y"
972,"BOI","-","-"," "," ","y"
973,"BOI","-","-"," "," ","y"
974,"BOI","-","-"," "," ","y"
975,"BOI","-","-"," "," ","y"
976,"BOI","-","-"," "," ","y"
977,"BOI","-","-"," "," ","y"
978,"BOI","-","-"," "," ","y"
979,"BOI","-","-"," "," ","y"
980,"BOI","-","-"," "," ","y"
981,"BOI","-","-"," "," ","y"
982,"BOI","-","-"," "," ","y"
983,"BOI","-","-"," "," ","y"
984,"BOI","-","-"," "," ","y"
985,"BOI","-","-"," "," ","y"
986,"BOI","-","-"," "," ","y"
987,"BOI","-","-"," "," ","y"
988,"BOI","-","-"," "," ","y"
989,"BOI","-","-"," "," ","y"
990,"BOI","-","-"," "," ","y"
991,"BOI","-","-"," "," ","y"
0,"Instruct","","","You will now be asked a few questions about your experience today."," ","Instruct 4"
