"Item","Trial Type","Max Time","Min Time","Text","Procedure Notes","Shuffle"
0,"Instruct","-","10","In this section, you will be presented with a series of objects. Please name as many possible uses for this object as you can think of by typing them in the box below each object."," ","Instruct1"
0,"Instruct","-","10","Please keep in mind that a single object will have more than one use. For example, a ball can be thrown or can be bounced or even stepped on. When listing multiple uses for one object, please separate each use with a comma (i.e., thrown, bounced, stepped on)"," ","Instruct2"
0,"Instruct","-","-","Before starting the experiment, you will complete a short practice sesstion. Press ENTER when you are ready to begin."," ","Instruct3"
3002,"BOI","-","-",""," ","n"
3003,"BOI","-","-",""," ","n"
3004,"BOI","-","-",""," ","n"
3005,"BOI","-","-",""," ","n"
3006,"BOI","-","-",""," ","n"
0,"Instruct","-","-","You have completed this section. Press ENTER to continue"," ","Instruct 5"
0,"Instruct","-","-","You will now start the full experiment. Press ENTER when you are ready to begin."," ",""
662,"BOI","-","-"," "," ","y"
663,"BOI","-","-"," "," ","y"
664,"BOI","-","-"," "," ","y"
665,"BOI","-","-"," "," ","y"
666,"BOI","-","-"," "," ","y"
667,"BOI","-","-"," "," ","y"
668,"BOI","-","-"," "," ","y"
669,"BOI","-","-"," "," ","y"
670,"BOI","-","-"," "," ","y"
671,"BOI","-","-"," "," ","y"
672,"BOI","-","-"," "," ","y"
673,"BOI","-","-"," "," ","y"
674,"BOI","-","-"," "," ","y"
675,"BOI","-","-"," "," ","y"
676,"BOI","-","-"," "," ","y"
677,"BOI","-","-"," "," ","y"
678,"BOI","-","-"," "," ","y"
679,"BOI","-","-"," "," ","y"
680,"BOI","-","-"," "," ","y"
681,"BOI","-","-"," "," ","y"
682,"BOI","-","-"," "," ","y"
683,"BOI","-","-"," "," ","y"
684,"BOI","-","-"," "," ","y"
685,"BOI","-","-"," "," ","y"
686,"BOI","-","-"," "," ","y"
687,"BOI","-","-"," "," ","y"
688,"BOI","-","-"," "," ","y"
689,"BOI","-","-"," "," ","y"
690,"BOI","-","-"," "," ","y"
691,"BOI","-","-"," "," ","y"
0,"Instruct","","","You will now be asked a few questions about your experience today."," ","Instruct 4"
