"Item","Trial Type","Max Time","Min Time","Text","Procedure Notes","Shuffle"
0,"Instruct","-","10","In this section, you will be presented with a series of objects. Please name as many possible uses for this object as you can think of by typing them in the box below each object."," ","Instruct1"
0,"Instruct","-","10","Please keep in mind that a single object will have more than one use. For example, a ball can be thrown or can be bounced or even stepped on. When listing multiple uses for one object, please separate each use with a comma (i.e., thrown, bounced, stepped on)"," ","Instruct2"
0,"Instruct","-","-","Before starting the experiment, you will complete a short practice sesstion. Press ENTER when you are ready to begin."," ","Instruct3"
3002,"BOI","-","-",""," ","n"
3003,"BOI","-","-",""," ","n"
3004,"BOI","-","-",""," ","n"
3005,"BOI","-","-",""," ","n"
3006,"BOI","-","-",""," ","n"
0,"Instruct","-","-","You have completed this section. Press ENTER to continue"," ","Instruct 5"
0,"Instruct","-","-","You will now start the full experiment. Press ENTER when you are ready to begin."," ",""
782,"BOI","-","-"," "," ","y"
783,"BOI","-","-"," "," ","y"
784,"BOI","-","-"," "," ","y"
785,"BOI","-","-"," "," ","y"
786,"BOI","-","-"," "," ","y"
787,"BOI","-","-"," "," ","y"
788,"BOI","-","-"," "," ","y"
789,"BOI","-","-"," "," ","y"
790,"BOI","-","-"," "," ","y"
791,"BOI","-","-"," "," ","y"
792,"BOI","-","-"," "," ","y"
793,"BOI","-","-"," "," ","y"
794,"BOI","-","-"," "," ","y"
795,"BOI","-","-"," "," ","y"
796,"BOI","-","-"," "," ","y"
797,"BOI","-","-"," "," ","y"
798,"BOI","-","-"," "," ","y"
799,"BOI","-","-"," "," ","y"
800,"BOI","-","-"," "," ","y"
801,"BOI","-","-"," "," ","y"
802,"BOI","-","-"," "," ","y"
803,"BOI","-","-"," "," ","y"
804,"BOI","-","-"," "," ","y"
805,"BOI","-","-"," "," ","y"
806,"BOI","-","-"," "," ","y"
807,"BOI","-","-"," "," ","y"
808,"BOI","-","-"," "," ","y"
809,"BOI","-","-"," "," ","y"
810,"BOI","-","-"," "," ","y"
811,"BOI","-","-"," "," ","y"
0,"Instruct","","","You will now be asked a few questions about your experience today."," ","Instruct 4"
