"Item","Trial Type","Max Time","Min Time","Text","Procedure Notes","Shuffle"
0,"Instruct","-","10","In this section, you will be presented with a series of objects. Please name as many possible uses for this object as you can think of by typing them in the box below each object."," ","Instruct1"
0,"Instruct","-","10","Please keep in mind that a single object will have more than one use. For example, a ball can be thrown or can be bounced or even stepped on. When listing multiple uses for one object, please separate each use with a comma (i.e., thrown, bounced, stepped on)"," ","Instruct2"
0,"Instruct","-","-","Before starting the experiment, you will complete a short practice sesstion. Press ENTER when you are ready to begin."," ","Instruct3"
3002,"BOI","-","-",""," ","n"
3003,"BOI","-","-",""," ","n"
3004,"BOI","-","-",""," ","n"
3005,"BOI","-","-",""," ","n"
3006,"BOI","-","-",""," ","n"
0,"Instruct","-","-","You have completed this section. Press ENTER to continue"," ","Instruct 5"
0,"Instruct","-","-","You will now start the full experiment. Press ENTER when you are ready to begin."," ",""
692,"BOI","-","-"," "," ","y"
693,"BOI","-","-"," "," ","y"
694,"BOI","-","-"," "," ","y"
695,"BOI","-","-"," "," ","y"
696,"BOI","-","-"," "," ","y"
697,"BOI","-","-"," "," ","y"
698,"BOI","-","-"," "," ","y"
699,"BOI","-","-"," "," ","y"
700,"BOI","-","-"," "," ","y"
701,"BOI","-","-"," "," ","y"
702,"BOI","-","-"," "," ","y"
703,"BOI","-","-"," "," ","y"
704,"BOI","-","-"," "," ","y"
705,"BOI","-","-"," "," ","y"
706,"BOI","-","-"," "," ","y"
707,"BOI","-","-"," "," ","y"
708,"BOI","-","-"," "," ","y"
709,"BOI","-","-"," "," ","y"
710,"BOI","-","-"," "," ","y"
711,"BOI","-","-"," "," ","y"
712,"BOI","-","-"," "," ","y"
713,"BOI","-","-"," "," ","y"
714,"BOI","-","-"," "," ","y"
715,"BOI","-","-"," "," ","y"
716,"BOI","-","-"," "," ","y"
717,"BOI","-","-"," "," ","y"
718,"BOI","-","-"," "," ","y"
719,"BOI","-","-"," "," ","y"
720,"BOI","-","-"," "," ","y"
721,"BOI","-","-"," "," ","y"
0,"Instruct","","","You will now be asked a few questions about your experience today."," ","Instruct 4"
