Username,Stimuli.Cue,affordance_parsed,word,lemma,POS,Group
7551,bathroom,clean,clean,clean,VERB,ILL_State
7551,suspenders,worn as an outfit ,worn,wear,VERB,ILL_State
7551,maid,clean,clean,clean,VERB,ILL_State
7551,crowbar,open things,open,open,VERB,ILL_State
7551,gauze,tighten wound ,tighten,tighten,VERB,ILL_State
7551,sink,wash dishes,wash,wash,VERB,ILL_State
7551,sink,wash hands,wash,wash,VERB,ILL_State
7551,bin,throw out trash,throw,throw away,VERB,ILL_State
7551,bin,throw out trash,trash,trash,VERB,ILL_State
7551,boulder,push,push,push,VERB,ILL_State
7551,sling,hold arm ,hold,hold,VERB,ILL_State
7551,ledge,see views,views,views,NOUN,ILL_State
7551,ledge,fall off,fall,fall,VERB,ILL_State
7551,granny,cookies,cookies,cookie,NOUN,ILL_State
7551,granny,food,food,food,NOUN,ILL_State
7551,granny,love,love,love,VERB,ILL_State
7551,sink,wash dishes,dishes,dish,NOUN,ILL_State
7551,sink,wash hands,hands,hand,NOUN,ILL_State
7551,suspenders,worn as an outfit ,outfit,outfit,NOUN,ILL_State
7551,bin,carry items ,items,item,NOUN,ILL_State
7551,penny,collect,collect,collect,VERB,ILL_State
7551,penny,use for payment ,payment,pay,VERB,ILL_State
7551,footbath,put feet in ,feet,foot,NOUN,ILL_State
7551,fountainhead,drink water out of ,drink,drink,VERB,ILL_State
7551,fountainhead,drink water out of ,water,water,NOUN,ILL_State
7551,crowbar,open things,things,thing,NOUN,ILL_State
7551,gauze,tighten wound ,wound,wound,NOUN,ILL_State
7551,axe,chop wood ,chop,chop,NOUN,ILL_State
7551,axe,chop wood ,wood,wood,NOUN,ILL_State
7551,doorbell,rang,rang,ring,VERB,ILL_State
7551,doorbell,changed,changed,change,VERB,ILL_State
7551,doorbell,ignored,ignored,ignore,VERB,ILL_State
7551,environment,visit,visit,visit,VERB,ILL_State
7551,environment,clean,clean,clean,VERB,ILL_State
7551,daughter,raised,raised,raise,VERB,ILL_State
7551,daughter,grown up,grown,grow,VERB,ILL_State
7551,marijuana,smoked,smoked,smok,VERB,ILL_State
7551,marijuana,grown ,grown,grow,VERB,ILL_State
7551,ledge,see views,see,see,VERB,ILL_State
7551,bathroom,use,use,use,AUX,ILL_State
7551,waiter,served,served,serve,VERB,ILL_State
7551,waiter,talked to ,talked,talk,VERB,ILL_State
7551,bin,carry items ,carry,carry,VERB,ILL_State
7551,penny,use for payment ,use,use,AUX,ILL_State
7551,footbath,put feet in ,put,put,AUX,ILL_State
7551,path,walk on,walk,walk,VERB,ILL_State
7551,maid,cook,cook,cook,VERB,ILL_State
7551,chrysanthemum,grow ,grow,grow,VERB,ILL_State
7551,sling,hold arm ,arm,arm,X,ILL_State
AC6629,caretaker,for someone who is sick,sick,sick,ADJ,ILL_State
AC6629,mat,to not dirty the floor,dirty,dirty,ADJ,ILL_State
AC6629,mat,bathmat to not get the floor wet,wet,wet,ADJ,ILL_State
AC6629,pal,keep close to you,close,close,ADJ,ILL_State
AC6629,wallet,keep any personal belongings in it,personal,personal,ADJ,ILL_State
