"Item","Trial Type","Max Time","Min Time","Text","Procedure Notes","Shuffle"
0,"Instruct","-","10","In this section, you will be presented with a series of objects. Please name as many possible uses for this object as you can think of by typing them in the box below each object."," ","Instruct1"
0,"Instruct","-","10","Please keep in mind that a single object will have more than one use. For example, a ball can be thrown or can be bounced or even stepped on. When listing multiple uses for one object, please separate each use with a comma (i.e., thrown, bounced, stepped on)"," ","Instruct2"
0,"Instruct","-","-","Before starting the experiment, you will complete a short practice sesstion. Press ENTER when you are ready to begin."," ","Instruct3"
3002,"BOI","-","-",""," ","n"
3003,"BOI","-","-",""," ","n"
3004,"BOI","-","-",""," ","n"
3005,"BOI","-","-",""," ","n"
3006,"BOI","-","-",""," ","n"
0,"Instruct","-","-","You have completed this section. Press ENTER to continue"," ","Instruct 5"
0,"Instruct","-","-","You will now start the full experiment. Press ENTER when you are ready to begin."," ",""
722,"BOI","-","-"," "," ","y"
723,"BOI","-","-"," "," ","y"
724,"BOI","-","-"," "," ","y"
725,"BOI","-","-"," "," ","y"
726,"BOI","-","-"," "," ","y"
727,"BOI","-","-"," "," ","y"
728,"BOI","-","-"," "," ","y"
729,"BOI","-","-"," "," ","y"
730,"BOI","-","-"," "," ","y"
731,"BOI","-","-"," "," ","y"
732,"BOI","-","-"," "," ","y"
733,"BOI","-","-"," "," ","y"
734,"BOI","-","-"," "," ","y"
735,"BOI","-","-"," "," ","y"
736,"BOI","-","-"," "," ","y"
737,"BOI","-","-"," "," ","y"
738,"BOI","-","-"," "," ","y"
739,"BOI","-","-"," "," ","y"
740,"BOI","-","-"," "," ","y"
741,"BOI","-","-"," "," ","y"
742,"BOI","-","-"," "," ","y"
743,"BOI","-","-"," "," ","y"
744,"BOI","-","-"," "," ","y"
745,"BOI","-","-"," "," ","y"
746,"BOI","-","-"," "," ","y"
747,"BOI","-","-"," "," ","y"
748,"BOI","-","-"," "," ","y"
749,"BOI","-","-"," "," ","y"
750,"BOI","-","-"," "," ","y"
751,"BOI","-","-"," "," ","y"
0,"Instruct","","","You will now be asked a few questions about your experience today."," ","Instruct 4"
