"Item","Trial Type","Max Time","Min Time","Text","Procedure Notes","Shuffle"
0,"Instruct","-","10","In this section, you will be presented with a series of objects. Please name as many possible uses for this object as you can think of by typing them in the box below each object."," ","Instruct1"
0,"Instruct","-","10","Please keep in mind that a single object will have more than one use. For example, a ball can be thrown or can be bounced or even stepped on. When listing multiple uses for one object, please separate each use with a comma (i.e., thrown, bounced, stepped on)"," ","Instruct2"
0,"Instruct","-","-","Before starting the experiment, you will complete a short practice sesstion. Press ENTER when you are ready to begin."," ","Instruct3"
3002,"BOI","-","-",""," ","n"
3003,"BOI","-","-",""," ","n"
3004,"BOI","-","-",""," ","n"
3005,"BOI","-","-",""," ","n"
3006,"BOI","-","-",""," ","n"
0,"Instruct","-","-","You have completed this section. Press ENTER to continue"," ","Instruct 5"
0,"Instruct","-","-","You will now start the full experiment. Press ENTER when you are ready to begin."," ",""
242,"BOI","-","-"," "," ","y"
243,"BOI","-","-"," "," ","y"
244,"BOI","-","-"," "," ","y"
245,"BOI","-","-"," "," ","y"
246,"BOI","-","-"," "," ","y"
247,"BOI","-","-"," "," ","y"
248,"BOI","-","-"," "," ","y"
249,"BOI","-","-"," "," ","y"
250,"BOI","-","-"," "," ","y"
251,"BOI","-","-"," "," ","y"
252,"BOI","-","-"," "," ","y"
253,"BOI","-","-"," "," ","y"
254,"BOI","-","-"," "," ","y"
255,"BOI","-","-"," "," ","y"
256,"BOI","-","-"," "," ","y"
257,"BOI","-","-"," "," ","y"
258,"BOI","-","-"," "," ","y"
259,"BOI","-","-"," "," ","y"
260,"BOI","-","-"," "," ","y"
261,"BOI","-","-"," "," ","y"
262,"BOI","-","-"," "," ","y"
263,"BOI","-","-"," "," ","y"
264,"BOI","-","-"," "," ","y"
265,"BOI","-","-"," "," ","y"
266,"BOI","-","-"," "," ","y"
267,"BOI","-","-"," "," ","y"
268,"BOI","-","-"," "," ","y"
269,"BOI","-","-"," "," ","y"
270,"BOI","-","-"," "," ","y"
271,"BOI","-","-"," "," ","y"
0,"Instruct","","","You will now be asked a few questions about your experience today."," ","Instruct 4"
