"Item","Trial Type","Max Time","Min Time","Text","Procedure Notes","Shuffle"
0,"Instruct","-","10","In this section, you will be presented with a series of objects. Please name as many possible uses for this object as you can think of by typing them in the box below each object."," ","Instruct1"
0,"Instruct","-","10","Please keep in mind that a single object will have more than one use. For example, a ball can be thrown or can be bounced or even stepped on. When listing multiple uses for one object, please separate each use with a comma (i.e., thrown, bounced, stepped on)"," ","Instruct2"
0,"Instruct","-","-","Before starting the experiment, you will complete a short practice sesstion. Press ENTER when you are ready to begin."," ","Instruct3"
3002,"BOI","-","-",""," ","n"
3003,"BOI","-","-",""," ","n"
3004,"BOI","-","-",""," ","n"
3005,"BOI","-","-",""," ","n"
3006,"BOI","-","-",""," ","n"
0,"Instruct","-","-","You have completed this section. Press ENTER to continue"," ","Instruct 5"
0,"Instruct","-","-","You will now start the full experiment. Press ENTER when you are ready to begin."," ",""
902,"BOI","-","-"," "," ","y"
903,"BOI","-","-"," "," ","y"
904,"BOI","-","-"," "," ","y"
905,"BOI","-","-"," "," ","y"
906,"BOI","-","-"," "," ","y"
907,"BOI","-","-"," "," ","y"
908,"BOI","-","-"," "," ","y"
909,"BOI","-","-"," "," ","y"
910,"BOI","-","-"," "," ","y"
911,"BOI","-","-"," "," ","y"
912,"BOI","-","-"," "," ","y"
913,"BOI","-","-"," "," ","y"
914,"BOI","-","-"," "," ","y"
915,"BOI","-","-"," "," ","y"
916,"BOI","-","-"," "," ","y"
917,"BOI","-","-"," "," ","y"
918,"BOI","-","-"," "," ","y"
919,"BOI","-","-"," "," ","y"
920,"BOI","-","-"," "," ","y"
921,"BOI","-","-"," "," ","y"
922,"BOI","-","-"," "," ","y"
923,"BOI","-","-"," "," ","y"
924,"BOI","-","-"," "," ","y"
925,"BOI","-","-"," "," ","y"
926,"BOI","-","-"," "," ","y"
927,"BOI","-","-"," "," ","y"
928,"BOI","-","-"," "," ","y"
929,"BOI","-","-"," "," ","y"
930,"BOI","-","-"," "," ","y"
931,"BOI","-","-"," "," ","y"
0,"Instruct","","","You will now be asked a few questions about your experience today."," ","Instruct 4"
