Item,Trial Type,Max Time,Min Time,Text,Procedure Notes,Shuffle
0,Instruct,-,10,"In this section, you will be presented with a series of objects. Please name as many possible uses for this object as you can think of by typing them in the box below each object.", ,Instruct1
0,Instruct,-,10,"Please keep in mind that a single object will have more than one use. For example, a ball can be thrown or can be bounced or even stepped on. When listing multiple uses for one object, please separate each use with a comma (i.e., thrown, bounced, stepped on)", ,Instruct2
0,Instruct,-,-,"Before starting the experiment, you will complete a short practice sesstion. Press ENTER when you are ready to begin.", ,Instruct3
632,BOI,-,-,, ,n
633,BOI,-,-,, ,n
634,BOI,-,-,, ,n
635,BOI,-,-,, ,n
636,BOI,-,-,, ,n
0,Instruct,-,-,You have completed this section. Press ENTER to continue, ,Instruct 5
0,Instruct,-,-,You will now start the full experiment. Press ENTER when you are ready to begin., ,
542,BOI,-,-, , ,y
543,BOI,-,-, , ,y
544,BOI,-,-, , ,y
545,BOI,-,-, , ,y
546,BOI,-,-, , ,y
547,BOI,-,-, , ,y
548,BOI,-,-, , ,y
549,BOI,-,-, , ,y
550,BOI,-,-, , ,y
551,BOI,-,-, , ,y
552,BOI,-,-, , ,y
553,BOI,-,-, , ,y
554,BOI,-,-, , ,y
555,BOI,-,-, , ,y
556,BOI,-,-, , ,y
557,BOI,-,-, , ,y
558,BOI,-,-, , ,y
559,BOI,-,-, , ,y
560,BOI,-,-, , ,y
561,BOI,-,-, , ,y
562,BOI,-,-, , ,y
563,BOI,-,-, , ,y
564,BOI,-,-, , ,y
565,BOI,-,-, , ,y
566,BOI,-,-, , ,y
567,BOI,-,-, , ,y
568,BOI,-,-, , ,y
569,BOI,-,-, , ,y
570,BOI,-,-, , ,y
571,BOI,-,-, , ,y
0,Instruct,,,You will now be asked a few questions about your experience today., ,Instruct 4
