Item,Trial Type,Max Time,Min Time,Text,Procedure Notes,Shuffle
0,Instruct,-,10,"In this section, you will be presented with a series of objects. Please name as many possible uses for this object as you can think of by typing them in the box below each object.", ,Instruct1
0,Instruct,-,10,"Please keep in mind that a single object will have more than one use. For example, a ball can be thrown or can be bounced or even stepped on. When listing multiple uses for one object, please separate each use with a comma (i.e., thrown, bounced, stepped on)", ,Instruct2
0,Instruct,-,-,"Before starting the experiment, you will complete a short practice sesstion. Press ENTER when you are ready to begin.", ,Instruct3
632,BOI,-,-,, ,n
633,BOI,-,-,, ,n
634,BOI,-,-,, ,n
635,BOI,-,-,, ,n
636,BOI,-,-,, ,n
0,Instruct,-,-,You have completed this section. Press ENTER to continue, ,Instruct 5
0,Instruct,-,-,You will now start the full experiment. Press ENTER when you are ready to begin., ,
32,BOI,-,-, , ,y
33,BOI,-,-, , ,y
34,BOI,-,-, , ,y
35,BOI,-,-, , ,y
36,BOI,-,-, , ,y
37,BOI,-,-, , ,y
38,BOI,-,-, , ,y
39,BOI,-,-, , ,y
40,BOI,-,-, , ,y
41,BOI,-,-, , ,y
42,BOI,-,-, , ,y
43,BOI,-,-, , ,y
44,BOI,-,-, , ,y
45,BOI,-,-, , ,y
46,BOI,-,-, , ,y
47,BOI,-,-, , ,y
48,BOI,-,-, , ,y
49,BOI,-,-, , ,y
50,BOI,-,-, , ,y
51,BOI,-,-, , ,y
52,BOI,-,-, , ,y
53,BOI,-,-, , ,y
54,BOI,-,-, , ,y
55,BOI,-,-, , ,y
56,BOI,-,-, , ,y
57,BOI,-,-, , ,y
58,BOI,-,-, , ,y
59,BOI,-,-, , ,y
60,BOI,-,-, , ,y
61,BOI,-,-, , ,y
0,Instruct,,,You will now be asked a few questions about your experience today., ,Instruct 4
