Item,Trial Type,Max Time,Min Time,Text,Procedure Notes,Shuffle
0,Instruct,-,10,"In this section, you will be presented with a series of objects. Please name as many possible uses for this object as you can think of by typing them in the box below each object.", ,Instruct1
0,Instruct,-,10,"Please keep in mind that a single object will have more than one use. For example, a ball can be thrown or can be bounced or even stepped on. When listing multiple uses for one object, please separate each use with a comma (i.e., thrown, bounced, stepped on)", ,Instruct2
0,Instruct,-,-,"Before starting the experiment, you will complete a short practice sesstion. Press ENTER when you are ready to begin.", ,Instruct3
632,BOI,-,-,, ,n
633,BOI,-,-,, ,n
634,BOI,-,-,, ,n
635,BOI,-,-,, ,n
636,BOI,-,-,, ,n
0,Instruct,-,-,You have completed this section. Press ENTER to continue, ,Instruct 5
0,Instruct,-,-,You will now start the full experiment. Press ENTER when you are ready to begin., ,
572,BOI,-,-, , ,y
573,BOI,-,-, , ,y
574,BOI,-,-, , ,y
575,BOI,-,-, , ,y
576,BOI,-,-, , ,y
577,BOI,-,-, , ,y
578,BOI,-,-, , ,y
579,BOI,-,-, , ,y
580,BOI,-,-, , ,y
581,BOI,-,-, , ,y
582,BOI,-,-, , ,y
583,BOI,-,-, , ,y
584,BOI,-,-, , ,y
585,BOI,-,-, , ,y
586,BOI,-,-, , ,y
587,BOI,-,-, , ,y
588,BOI,-,-, , ,y
589,BOI,-,-, , ,y
590,BOI,-,-, , ,y
591,BOI,-,-, , ,y
592,BOI,-,-, , ,y
593,BOI,-,-, , ,y
594,BOI,-,-, , ,y
595,BOI,-,-, , ,y
596,BOI,-,-, , ,y
597,BOI,-,-, , ,y
598,BOI,-,-, , ,y
599,BOI,-,-, , ,y
600,BOI,-,-, , ,y
601,BOI,-,-, , ,y
0,Instruct,,,You will now be asked a few questions about your experience today., ,Instruct 4
