"Item","Trial Type","Max Time","Min Time","Text","Procedure Notes","Shuffle"
0,"Instruct","-","10","In this section, you will be presented with a series of objects. Please name as many possible uses for this object as you can think of by typing them in the box below each object."," ","Instruct1"
0,"Instruct","-","10","Please keep in mind that a single object will have more than one use. For example, a ball can be thrown or can be bounced or even stepped on. When listing multiple uses for one object, please separate each use with a comma (i.e., thrown, bounced, stepped on)"," ","Instruct2"
0,"Instruct","-","-","Before starting the experiment, you will complete a short practice sesstion. Press ENTER when you are ready to begin."," ","Instruct3"
3002,"BOI","-","-",""," ","n"
3003,"BOI","-","-",""," ","n"
3004,"BOI","-","-",""," ","n"
3005,"BOI","-","-",""," ","n"
3006,"BOI","-","-",""," ","n"
0,"Instruct","-","-","You have completed this section. Press ENTER to continue"," ","Instruct 5"
0,"Instruct","-","-","You will now start the full experiment. Press ENTER when you are ready to begin."," ",""
182,"BOI","-","-"," "," ","y"
183,"BOI","-","-"," "," ","y"
184,"BOI","-","-"," "," ","y"
185,"BOI","-","-"," "," ","y"
186,"BOI","-","-"," "," ","y"
187,"BOI","-","-"," "," ","y"
188,"BOI","-","-"," "," ","y"
189,"BOI","-","-"," "," ","y"
190,"BOI","-","-"," "," ","y"
191,"BOI","-","-"," "," ","y"
192,"BOI","-","-"," "," ","y"
193,"BOI","-","-"," "," ","y"
194,"BOI","-","-"," "," ","y"
195,"BOI","-","-"," "," ","y"
196,"BOI","-","-"," "," ","y"
197,"BOI","-","-"," "," ","y"
198,"BOI","-","-"," "," ","y"
199,"BOI","-","-"," "," ","y"
200,"BOI","-","-"," "," ","y"
201,"BOI","-","-"," "," ","y"
202,"BOI","-","-"," "," ","y"
203,"BOI","-","-"," "," ","y"
204,"BOI","-","-"," "," ","y"
205,"BOI","-","-"," "," ","y"
206,"BOI","-","-"," "," ","y"
207,"BOI","-","-"," "," ","y"
208,"BOI","-","-"," "," ","y"
209,"BOI","-","-"," "," ","y"
210,"BOI","-","-"," "," ","y"
211,"BOI","-","-"," "," ","y"
0,"Instruct","","","You will now be asked a few questions about your experience today."," ","Instruct 4"
