"Item","Trial Type","Max Time","Min Time","Text","Procedure Notes","Shuffle"
0,"Instruct","-","10","In this section, you will be presented with a series of objects. Please name as many possible uses for this object as you can think of by typing them in the box below each object."," ","Instruct1"
0,"Instruct","-","10","Please keep in mind that a single object will have more than one use. For example, a ball can be thrown or can be bounced or even stepped on. When listing multiple uses for one object, please separate each use with a comma (i.e., thrown, bounced, stepped on)"," ","Instruct2"
0,"Instruct","-","-","Before starting the experiment, you will complete a short practice sesstion. Press ENTER when you are ready to begin."," ","Instruct3"
3002,"BOI","-","-",""," ","n"
3003,"BOI","-","-",""," ","n"
3004,"BOI","-","-",""," ","n"
3005,"BOI","-","-",""," ","n"
3006,"BOI","-","-",""," ","n"
0,"Instruct","-","-","You have completed this section. Press ENTER to continue"," ","Instruct 5"
0,"Instruct","-","-","You will now start the full experiment. Press ENTER when you are ready to begin."," ",""
812,"BOI","-","-"," "," ","y"
813,"BOI","-","-"," "," ","y"
814,"BOI","-","-"," "," ","y"
815,"BOI","-","-"," "," ","y"
816,"BOI","-","-"," "," ","y"
817,"BOI","-","-"," "," ","y"
818,"BOI","-","-"," "," ","y"
819,"BOI","-","-"," "," ","y"
820,"BOI","-","-"," "," ","y"
821,"BOI","-","-"," "," ","y"
822,"BOI","-","-"," "," ","y"
823,"BOI","-","-"," "," ","y"
824,"BOI","-","-"," "," ","y"
825,"BOI","-","-"," "," ","y"
826,"BOI","-","-"," "," ","y"
827,"BOI","-","-"," "," ","y"
828,"BOI","-","-"," "," ","y"
829,"BOI","-","-"," "," ","y"
830,"BOI","-","-"," "," ","y"
831,"BOI","-","-"," "," ","y"
832,"BOI","-","-"," "," ","y"
833,"BOI","-","-"," "," ","y"
834,"BOI","-","-"," "," ","y"
835,"BOI","-","-"," "," ","y"
836,"BOI","-","-"," "," ","y"
837,"BOI","-","-"," "," ","y"
838,"BOI","-","-"," "," ","y"
839,"BOI","-","-"," "," ","y"
840,"BOI","-","-"," "," ","y"
841,"BOI","-","-"," "," ","y"
0,"Instruct","","","You will now be asked a few questions about your experience today."," ","Instruct 4"
